timestamp,date,hour,actual_return,forecast_return,forecast_std,return_error,p_calm,p_stress,regime,actual_rv,forecast_rv,model_sigma_rv,rv_error,rv_abs_error,sigma_error,sigma_abs_error
2025-06-03 18:00:00,2025-06-03,18,0.0008361821396686025,-0.0008718349458676635,0.004939905794217137,-0.001708017085536266,0.0014018795918673277,0.9985973834991455,STRESS,0.2902425200747948,0.10987274742388538,0.22180122005879935,-0.18036977265090942,0.18036977265090942,-0.06844130001599544,0.06844130001599544
2025-06-03 19:00:00,2025-06-03,19,-0.0002458633503889224,-0.0005416737119347917,0.0055595105350226244,-0.00029581036154586934,0.0014018795918673277,0.9985973834991455,STRESS,0.2826487488351279,0.06708519208372332,0.2496214039225794,-0.2155635567514046,0.2155635567514046,-0.03302734491254852,0.03302734491254852
2025-06-03 20:00:00,2025-06-03,20,-0.002264783598153926,0.0007181430093363664,0.00419709858196811,0.0029829266074902923,0.0014018795918673277,0.9985973834991455,STRESS,0.29010896592551033,0.06620716350588174,0.18844925894687295,-0.2239018024196286,0.2239018024196286,-0.10165970697863738,0.10165970697863738
2025-06-03 21:00:00,2025-06-03,21,-0.0006903012946074359,-0.0009035770333813214,0.005697678043389448,-0.00021327573877388546,0.0014018795918673277,0.9985973834991455,STRESS,0.25482300162657157,0.07611536978741953,0.2558251096620939,-0.17870763183915203,0.17870763183915203,0.0010021080355223089,0.0010021080355223089
2025-06-03 22:00:00,2025-06-03,22,0.0012323467904229472,-0.00040425579890939996,0.004192047585346379,-0.0016366025893323473,0.0014018795918673277,0.9985973834991455,STRESS,0.23544570321561129,0.0762748625026181,0.18822246976102971,-0.1591708407129932,0.1591708407129932,-0.04722323345458157,0.04722323345458157
2025-06-03 23:00:00,2025-06-03,23,-0.0001478014536500812,-0.00022264476844054745,0.005938363651907806,-7.484331479046624e-05,0.0014018795918673277,0.9985973834991455,STRESS,0.1367073600614106,0.07526984509995638,0.2666318666821286,-0.06143751496145422,0.06143751496145422,0.12992450662071803,0.12992450662071803
2025-06-04 08:00:00,2025-06-04,8,0.0013294273111892339,-0.0005468470552828588,0.004755305998262389,-0.0018762743664720927,0.0014018795918673277,0.9985973834991455,STRESS,0.14062746226508374,0.07870377680108898,0.2135127097772268,-0.061923685463994765,0.061923685463994765,0.07288524751214306,0.07288524751214306
2025-06-04 09:00:00,2025-06-04,9,0.000786975595188298,-0.0013377569903009064,0.004872921984513855,-0.0021247325854892047,0.0014018795918673277,0.9985973834991455,STRESS,0.14404848182264157,0.09720920595946,0.21879365446235277,-0.04683927586318157,0.04683927586318157,0.0747451726397112,0.0747451726397112
2025-06-04 10:00:00,2025-06-04,10,-0.006164791550887562,0.0003253219233794734,0.005079602022883602,0.006490113474267036,0.0014018795918673277,0.9985973834991455,STRESS,0.3097704972629234,0.09017004988439972,0.22807356516953142,-0.21960044737852366,0.21960044737852366,-0.08169693209339196,0.08169693209339196
2025-06-04 11:00:00,2025-06-04,11,0.001828741396840517,0.0019061098765243319,0.004800923732171739,7.736847968381477e-05,0.0014018795918673277,0.9985973834991455,STRESS,0.32027799664413037,0.1219170386358643,0.2155609409498245,-0.1983609580082661,0.1983609580082661,-0.10471705569430587,0.10471705569430587
2025-06-04 12:00:00,2025-06-04,12,-4.9381496763149964e-05,-0.00025071839779939567,0.004850253059299672,-0.0002013369010362457,0.0014018795918673277,0.9985973834991455,STRESS,0.30371426342281116,0.11811341609377751,0.2177758222446183,-0.18560084732903365,0.18560084732903365,-0.08593844117819285,0.08593844117819285
2025-06-04 13:00:00,2025-06-04,13,0.012562732695351346,0.00013205385504401333,0.004387171927675235,-0.012430678840307333,0.0014018795918673277,0.9985973834991455,STRESS,0.6398838639877137,0.11108541029470727,0.19698353100279978,-0.5287984536930064,0.5287984536930064,-0.44290033298491394,0.44290033298491394
2025-06-04 14:00:00,2025-06-04,14,-0.0037620662423830786,-0.00021238636370497202,0.004814831158709278,0.0035496798786781064,0.0014018795918673277,0.9985973834991455,STRESS,0.659486496005093,0.11000657151679584,0.21618538285264685,-0.5494799244882972,0.5494799244882972,-0.44330111315244614,0.44330111315244614
2025-06-04 15:00:00,2025-06-04,15,-0.004562745558418061,-0.0011064373851315701,0.004177753341288338,0.003456308173286491,0.0014018795918673277,0.9985973834991455,STRESS,0.690542388824596,0.12028925926031155,0.1875806597946123,-0.5702531295642844,0.5702531295642844,-0.5029617290299837,0.5029617290299837
2025-06-04 16:00:00,2025-06-04,16,-0.0007378803492920855,-0.00018301875063067878,0.0052503167611560155,0.0005548615986614067,0.0014018795918673277,0.9985973834991455,STRESS,0.6887549673714134,0.11804306621905235,0.2357386379073893,-0.570711901152361,0.570711901152361,-0.4530163294640241,0.4530163294640241
